Date,Open,High,Low,Close,Adj Close,Volume
11/15/2019,73.339996,74.389999,72.980003,74.290001,67.644341,8767100
11/18/2019,74.150002,75.129997,74.110001,75.099998,68.381874,8463700
11/19/2019,75.279999,75.470001,74.459999,75.349998,68.609497,6923900
11/20/2019,75.25,75.489998,74.339996,74.919998,68.217972,6958100
11/21/2019,74.870003,75.279999,74.160004,74.940002,68.236176,4339000
11/22/2019,75.279999,75.699997,75.089996,75.309998,68.573082,5402100
11/25/2019,75.5,77.029999,75.5,76.580002,69.729485,8807100
11/26/2019,76.760002,76.790001,74.639999,74.940002,68.236176,10128300
11/27/2019,75.099998,75.559998,74.629997,75.040001,68.327232,7823800
11/29/2019,74.690002,75.400002,74.43,75.269997,68.536667,4463600
12/2/2019,75.220001,75.910004,75.010002,75.550003,68.791611,5264500
12/3/2019,74.389999,74.790001,73.599998,74.709999,68.026733,6381600
12/4/2019,75.25,75.440002,74.900002,75,68.29081,4958400
12/5/2019,75.059998,75.080002,73.889999,74.480003,67.817345,4900300
12/6/2019,75.080002,75.75,75,75.360001,68.618607,5103400
12/9/2019,75.029999,75.489998,74.889999,74.989998,68.281708,4812600
12/10/2019,75,75.050003,72.639999,73.18,66.633629,10942900
12/11/2019,73.07,73.75,72.839996,73.349998,66.788429,7192500
12/12/2019,73.629997,74.529999,73.379997,74.260002,67.61702,4774400
12/13/2019,74.220001,74.540001,73.580002,73.589996,67.006958,3902500
12/16/2019,74.25,75.010002,73.940002,74.400002,67.744507,5511800
12/17/2019,74.389999,74.440002,72.809998,73.349998,66.788429,7901200
12/18/2019,72.940002,73.599998,72.650002,73.279999,66.724686,7132700
12/19/2019,73.949997,74.279999,73.650002,74.099998,67.471329,6583900
12/20/2019,75,75,74.110001,74.580002,67.908394,8571700
12/23/2019,74.540001,74.949997,74.32,74.379997,67.726273,3882500
12/24/2019,74.529999,74.779999,74.360001,74.510002,67.844643,1315400
12/26/2019,74.699997,74.760002,74.139999,74.480003,67.817345,2801100
12/27/2019,74.510002,74.610001,74.040001,74.400002,67.744507,3543500
12/30/2019,74.269997,74.529999,73.610001,73.699997,67.107109,3450800
12/31/2019,73.559998,74.370003,73.419998,74.290001,67.644341,4531900
1/2/2020,74.650002,74.699997,73.529999,74.160004,67.525963,5022700
1/3/2020,73.220001,74.059998,73.07,73.57,66.988724,4453000
1/6/2020,73.120003,73.940002,73.059998,73.860001,67.252785,4620700
1/7/2020,73.610001,73.669998,72.660004,73.580002,66.997849,6172300
1/8/2020,72.5,73.089996,71.599998,72.660004,66.160133,8311200
1/9/2020,73,73.260002,72.669998,72.860001,66.342255,5426200
1/10/2020,73.309998,73.360001,71.82,72.110001,65.659348,5198600
1/13/2020,72.290001,72.989998,71.629997,72.760002,66.251205,6654600
1/14/2020,72.529999,73.93,72.519997,73.830002,67.225487,6484200
1/15/2020,73.989998,75.620003,73.940002,75.269997,68.536667,8102800
1/16/2020,75.629997,76.169998,75.279999,76.050003,69.246895,6902300
1/17/2020,76.110001,76.440002,75.830002,76.019997,69.219574,5500400
1/21/2020,76,76.010002,74.349998,74.589996,67.917488,8662800
1/22/2020,74.160004,74.620003,73.910004,74.010002,67.844154,4201400
1/23/2020,73.760002,73.879997,72.480003,73.529999,67.404137,8602500
1/24/2020,73.639999,73.650002,70.169998,71.43,65.479111,10126000
1/27/2020,69.900002,71.209999,69.360001,70.970001,65.057426,6403300
1/28/2020,71.25,72.139999,71.120003,71.82,65.836617,5039100
1/29/2020,72.110001,72.110001,70.449997,70.550003,64.672417,6285200
1/30/2020,70.089996,70.209999,68.379997,69.709999,63.902401,8430500
1/31/2020,69.349998,69.349998,67.400002,67.82,62.169846,9869700
2/3/2020,68.400002,68.610001,66.790001,66.93,61.354004,7694600
2/4/2020,67.309998,68.459999,67.300003,67.879997,62.224861,7525100
2/5/2020,68.779999,70.779999,68.559998,70.540001,64.663246,6609800
2/6/2020,71,71.589996,70.410004,70.839996,64.938248,6514400
2/7/2020,71.050003,72.089996,71,71.559998,65.598282,6611300
2/10/2020,71.550003,73.330002,71.260002,73.25,67.147484,8760200
2/11/2020,73.809998,74.129997,73.43,73.849998,67.697495,7933600
2/12/2020,74.68,75.25,72.639999,73.75,67.60582,13500800
2/13/2020,73.449997,74.099998,71.940002,72,66.00161,8553900
2/14/2020,71.980003,72.029999,70.269997,71.370003,65.42411,7655100
2/18/2020,71.190002,72,70.900002,72,66.00161,4844000
2/19/2020,72.309998,72.559998,71.660004,71.779999,65.799927,4831600
2/20/2020,71.5,72.230003,70.559998,71.940002,65.946609,5719300
2/21/2020,71.550003,71.800003,71.010002,71.510002,65.552437,5186200
2/24/2020,69.43,69.940002,67.720001,67.919998,62.26152,9637600
2/25/2020,68.239998,68.370003,64.089996,64.330002,58.970604,15062300
2/26/2020,64.650002,65.199997,62.549999,62.650002,57.43058,16872600
2/27/2020,61.5,61.5,59.330002,59.330002,54.387161,22059900
2/28/2020,57.290001,59.34,57.099998,59.18,54.24966,23726000
3/2/2020,60.669998,64.07,59.860001,64.029999,58.695606,15909500
3/3/2020,64.57,65.650002,61.360001,62.540001,57.329731,14989700
3/4/2020,66.599998,66.980003,64.830002,66.040001,60.538136,14690700
3/5/2020,63.939999,65.440002,63.630001,64.360001,58.998116,8581800
3/6/2020,62.57,65.089996,62.200001,64.150002,58.805611,11683300
3/9/2020,59.75,63.150002,59.599998,61.299999,56.193039,13484500
3/10/2020,62.759998,63.360001,59.060001,62.599998,57.384735,13274300
3/11/2020,61.220001,63,59.98,61.310001,56.202209,12099100
3/12/2020,57.130001,57.98,53.5,54.599998,50.051224,16856700
3/13/2020,57.459999,59.799999,54.459999,59.639999,54.671337,15473500
3/16/2020,53.68,56.889999,52.209999,52.299999,47.942841,13566000
3/17/2020,53.630001,59.25,52.639999,58,53.167965,15473700
3/18/2020,54.349998,59.639999,53.060001,57.18,52.41629,17953700
3/19/2020,56.799999,59.110001,54.139999,55.380001,50.766243,16247100
3/20/2020,55.810001,56.779999,53.529999,54.700001,50.142895,15682300
3/23/2020,53.860001,54.970001,52.040001,53.09,48.667019,16336800
3/24/2020,55.130001,55.639999,52.860001,54.349998,49.822048,19331500
3/25/2020,54.400002,57.529999,52.709999,53.639999,49.1712,19601500
3/26/2020,53.650002,58.450001,52.279999,58.310001,53.452137,23189500
3/27/2020,56.75,59.779999,55.82,58.599998,53.717979,15034000
3/30/2020,58.919998,60.400002,57.779999,59.68,54.708008,12939200
3/31/2020,59.18,59.84,58.18,59.330002,54.387161,11018700
4/1/2020,57.75,58.869999,57.200001,58.34,53.479645,11474400
4/2/2020,56.77,56.98,54.07,55.41,50.793736,16796400
4/3/2020,55.220001,56.599998,54.349998,55.720001,51.077919,8793000
4/6/2020,57.77,57.919998,55.779999,56.220001,51.536263,11833800
4/7/2020,57.900002,58.52,56.16,56.869999,52.132107,12324100
4/8/2020,57.330002,59.82,56.849998,59.41,54.460499,8559800
4/9/2020,59.52,61.450001,59.32,60.470001,55.432186,9168000
4/13/2020,60.5,61.259998,58.119999,58.959999,54.047985,9990300
4/14/2020,59.880001,61.669998,59.669998,61.560001,56.431381,8254200
4/15/2020,60.650002,60.93,59.450001,60.560001,55.514698,9272800
4/16/2020,60.84,62.889999,60.43,62.560001,57.348068,11098600
4/17/2020,64.010002,64.25,62.349998,63.360001,58.081421,8006300
4/20/2020,62.75,63.689999,62.16,62.34,57.146397,8217900
4/21/2020,61.509998,61.709999,59.970001,60.25,55.230526,8569700
4/22/2020,60.790001,60.990002,60.080002,60.349998,55.785126,5740400
4/23/2020,60.889999,62.23,60.860001,61.279999,56.644783,6053400
4/24/2020,61.34,62.700001,60.98,62.310001,57.596882,6098000
4/27/2020,62.98,63.830002,62.810001,63.5,58.696873,6728200
4/28/2020,65,65,62.779999,63.240002,58.456535,7346600
4/29/2020,63.52,64.050003,62.52,62.610001,57.874184,7689300
4/30/2020,62.349998,62.68,61.41,61.549999,56.894363,7361400
5/1/2020,60.790001,60.799999,59.27,59.700001,55.184303,7715800
5/4/2020,59.16,60.130001,58.939999,59.950001,55.41539,6372000
5/5/2020,60.630001,61.610001,60.349998,61.209999,56.58009,7846500
5/6/2020,63.43,63.490002,60.259998,60.41,55.840603,16386000
5/7/2020,61.360001,61.790001,60.849998,61.450001,56.801937,9783700
5/8/2020,62.16,63.23,61.759998,63.119999,58.345612,7320900
5/11/2020,62.709999,64.080002,62.68,63.84,59.011154,6912100
5/12/2020,64.199997,64.57,63.049999,63.349998,58.558212,10781900
5/13/2020,63.279999,63.5,60.759998,61.150002,56.524616,10931400
5/14/2020,62.310001,62.41,60.34,62.310001,57.596882,8854900
5/15/2020,61.77,63.299999,61.709999,63.189999,58.410313,10420600
5/18/2020,64.470001,64.860001,63.669998,63.73,58.909477,6819400
5/19/2020,63.299999,64.18,62.869999,63.610001,58.79855,5061100
5/20/2020,64.099998,64.330002,62.990002,63.220001,58.438042,7046500
5/21/2020,62.950001,63.93,62.73,63.34,58.548973,5484100
5/22/2020,63.419998,63.490002,62.889999,63.330002,58.539726,3495900
5/26/2020,64.470001,65.599998,64.330002,64.639999,59.750637,7974400
5/27/2020,64.970001,66,63.849998,65.970001,60.980034,7118400
5/28/2020,66.699997,67.730003,66.410004,66.559998,61.525417,6599500
5/29/2020,66.389999,66.699997,64.620003,65.57,60.610287,8977600
6/1/2020,65.440002,65.959999,65.010002,65.639999,60.675003,5187000
6/2/2020,65.639999,67.309998,65.410004,66.839996,61.784237,5463700
6/3/2020,67.139999,67.68,66.239998,66.849998,61.793472,6102400
6/4/2020,66.290001,66.720001,65.949997,66.529999,61.497684,5468900
6/5/2020,67.279999,69.190002,67.129997,68.349998,63.180012,8598400
6/8/2020,68.199997,70.639999,68.160004,70.620003,65.278305,8556300
6/9/2020,69.870003,70.290001,68.980003,69.370003,64.122864,5957100
6/10/2020,69.580002,69.610001,67.379997,67.510002,62.403557,6344400
6/11/2020,66.110001,66.43,62.709999,63.16,58.382584,11927500
6/12/2020,64.769997,65.779999,62.740002,64.150002,59.297699,10345500
6/15/2020,63.029999,63.779999,61.82,63.32,58.530479,9379400
6/16/2020,64.970001,66.190002,63.919998,65.580002,60.619537,10975600
6/17/2020,66,66.139999,64.669998,65,60.083401,7183300
6/18/2020,64.650002,64.970001,63.889999,64.489998,59.611977,5852200
6/19/2020,65.910004,66,64.110001,64.489998,59.611977,21245800
6/22/2020,64.540001,64.730003,63.279999,64.300003,59.436359,6069600
6/23/2020,64.860001,65.260002,64.330002,64.43,59.556522,5260300
6/24/2020,63.810001,64.050003,62.330002,63.18,58.40107,7164400
6/25/2020,62.700001,64.199997,62.419998,64.019997,59.177528,5681400
6/26/2020,63.900002,64.120003,62.720001,63.450001,58.650646,7321900
6/29/2020,64,65.269997,63.869999,64.419998,59.547283,7109100
6/30/2020,64.709999,65.269997,63.959999,64.970001,60.055676,7036100
7/1/2020,64.970001,65.599998,64.489998,64.559998,59.676689,5008000
7/2/2020,65.160004,65.800003,64.559998,64.699997,59.806103,4700700
7/6/2020,65.059998,65.400002,64.540001,64.93,60.018711,5307300
7/7/2020,64.32,64.57,63.639999,63.919998,59.085098,5845900
7/8/2020,63.799999,64.129997,62.43,63.139999,58.364098,9400300
7/9/2020,62.34,62.740002,60.549999,61.279999,56.644783,10172500
7/10/2020,61.400002,62.73,61,62.650002,57.911163,9474700
7/13/2020,62.669998,63.540001,62.369999,62.619999,57.883427,6745100
7/14/2020,62.419998,63.900002,62.200001,63.700001,58.881733,6563300
7/15/2020,63.950001,64.629997,63.490002,64.580002,59.695183,7171100
7/16/2020,64.5,65.360001,64.120003,64.989998,60.074162,5783700
7/17/2020,65.309998,65.629997,65.019997,65.360001,60.416172,5120900
7/20/2020,65.339996,65.470001,63.75,63.91,59.075855,5679800
7/21/2020,63.880001,64.769997,63.549999,64.519997,59.639713,5947600
7/22/2020,64.110001,64.209999,63.130001,63.779999,59.41613,4836000
7/23/2020,63.799999,64.349998,63.529999,63.790001,59.425453,5138300
7/24/2020,64.279999,64.989998,63.009998,63.34,59.006245,6436800
7/27/2020,62.860001,63.060001,62.110001,62.57,58.288929,6993400
7/28/2020,62.419998,63.5,62.23,63.27,58.941032,5593500
7/29/2020,63.459999,64.580002,63.09,64.220001,59.826038,6376000
7/30/2020,63.66,64.150002,63.279999,64,59.621086,4600800
7/31/2020,63.790001,63.900002,62.290001,62.939999,58.63361,9198000
8/3/2020,63.450001,64.169998,63.02,63.860001,59.490658,6130500
8/4/2020,63.740002,65.410004,63.669998,64.980003,60.534042,9482400
8/5/2020,65.540001,65.599998,63.900002,64.400002,59.993717,12890100
8/6/2020,64.550003,65.400002,63.919998,64.120003,59.732876,6644100
8/7/2020,63.790001,64.970001,63.650002,64.959999,60.515396,6115100
8/10/2020,64.900002,65.959999,64.790001,65.709999,61.214085,6516500
8/11/2020,66.300003,67.169998,65.07,65.260002,60.794872,6957500
8/12/2020,65.830002,65.980003,64.610001,64.989998,60.543343,6865100
8/13/2020,64.57,64.970001,64.050003,64.699997,60.273186,6558000
8/14/2020,64.279999,65.68,64.089996,65.669998,61.176819,4920500
8/17/2020,65.849998,65.879997,64.879997,64.900002,60.459503,5603800
8/18/2020,65.010002,65.559998,64.900002,65.18,60.720348,7118700
8/19/2020,65.389999,65.709999,64.989998,65.279999,60.813511,5070000
8/20/2020,64.82,64.93,63.639999,63.720001,59.360249,6035400
8/21/2020,63.700001,64.120003,63.43,63.939999,59.565193,4961700
8/24/2020,64.010002,67.300003,63.419998,63.869999,59.499977,8360100
8/25/2020,64.059998,64.169998,63.189999,63.470001,59.12735,4326100
8/26/2020,63.119999,63.169998,61.889999,62.700001,58.410027,8198800
8/27/2020,62.630001,63.610001,62.27,63.389999,59.052822,5074000
8/28/2020,63.470001,63.630001,62.830002,63.209999,58.885136,5045000
8/31/2020,62.459999,63.060001,62.110001,62.119999,57.869717,8171400
9/1/2020,62.009998,62.040001,59.950001,60.279999,56.155609,12370500
9/2/2020,60.299999,61.32,60.18,60.91,56.742504,15721300
9/3/2020,61.380001,61.990002,60.040001,60.450001,56.31398,8928900
9/4/2020,60.450001,60.799999,59.290001,60.240002,56.118347,8655200
9/8/2020,60.43,60.810001,59.279999,59.529999,55.456921,7801500
9/9/2020,59.689999,60.139999,59.209999,59.529999,55.456921,6259300
9/10/2020,59.439999,59.650002,57.959999,58,54.031609,10105400
9/11/2020,58.130001,58.139999,57.060001,57.400002,53.472664,11597100
9/14/2020,57.630001,58.209999,57.549999,57.970001,54.003666,12955200
9/15/2020,58,58.610001,56.990002,57,53.100025,10139200
9/16/2020,57.200001,57.849998,56.099998,57.48,53.54718,15419400
9/17/2020,57.099998,58.68,56.82,58.41,54.413551,12278700
9/18/2020,58.509998,59.77,57.880001,59.57,55.49419,13532300
9/21/2020,58.849998,59.009998,57.959999,58.869999,54.842079,9784500
9/22/2020,58.810001,59.23,58.09,58.139999,54.162025,6906400
9/23/2020,58.16,58.380001,57.369999,57.400002,53.472664,6726000
9/24/2020,57.18,57.599998,56.349998,56.709999,52.829865,6960900
9/25/2020,56.310001,57.43,56.110001,57.32,53.398136,4911400
9/28/2020,57.599998,58.599998,57.599998,57.939999,53.975708,5304900
9/29/2020,57.950001,57.950001,57.049999,57.540001,53.603085,5779900
9/30/2020,57.639999,59.099998,57.599998,58.400002,54.404243,8156400
10/1/2020,58.43,58.669998,57.360001,57.84,53.882553,7559200
10/2/2020,57.09,58.689999,56.919998,57.830002,53.873238,7143300
10/5/2020,58.259998,58.970001,58.189999,58.950001,54.916607,5168900
10/6/2020,59.110001,59.52,58.16,58.23,54.245869,5708000
10/7/2020,58.599998,59.98,58.560001,59.419998,55.35445,6061400
10/8/2020,59.630001,60.5,59.330002,60.470001,56.332615,4894100
10/9/2020,60.799999,60.799999,59.209999,59.400002,55.335823,5698900
10/12/2020,59.5,60.220001,59.27,59.720001,55.633923,5806900
10/13/2020,59.400002,59.950001,58.950001,59.119999,55.074978,5700200
10/14/2020,58.939999,59.34,58.439999,58.509998,54.50671,6191700
10/15/2020,58.080002,59.330002,57.91,59.32,55.261295,8205000
10/16/2020,59.369999,59.860001,58.900002,59.59,55.512814,6816100
10/19/2020,60.060001,60.439999,58.709999,58.779999,54.758244,6983900
10/20/2020,59.040001,59.869999,58.459999,59.43,55.363766,7590600
10/21/2020,58.619999,59.619999,58.610001,59.23,55.645615,5385300
10/22/2020,59.139999,59.529999,58.619999,59.48,55.880482,5722500
10/23/2020,59.779999,60.599998,59.689999,60.25,56.603893,6810100
10/26/2020,59.91,59.98,58.669998,59.560001,55.955643,7551500
10/27/2020,59.119999,59.259998,58.110001,58.150002,54.63097,5415000
10/28/2020,57.360001,57.939999,56.439999,56.57,53.146587,10660200
10/29/2020,56.459999,56.669998,55.360001,55.93,52.545311,9757900
10/30/2020,55.93,56.310001,55.400002,56.09,52.695633,8663100
11/2/2020,56.869999,58.23,56.189999,58.080002,54.565212,9437900
11/3/2020,58.459999,60.080002,58.400002,59.450001,55.852299,7153900
11/4/2020,61.25,61.959999,60.23,60.369999,56.716621,11190800
11/5/2020,61.360001,62.610001,61.029999,61.41,57.693687,10069400
11/6/2020,63.049999,67.330002,63.02,64.949997,61.019463,24526900
11/9/2020,69,69.629997,65.779999,67.529999,63.443329,15696400
11/10/2020,68.449997,70.650002,68,70.230003,65.979935,15038800
11/11/2020,70.099998,71.010002,69.449997,69.510002,65.303497,9628000
11/12/2020,69,69.900002,68.440002,69.389999,65.190765,6066400
11/13/2020,69.709999,71.18,69.080002,71,66.703323,6722000
11/16/2020,73.589996,74.059998,72.470001,73.470001,69.023857,13265600
11/17/2020,68.25,68.720001,66.650002,67.139999,63.076927,34429700
11/18/2020,67.5,68.269997,66.290001,66.349998,62.334732,11674600
11/19/2020,66.019997,66.489998,65.18,66.059998,62.062283,11656400
11/20/2020,65.900002,66.870003,65.82,66.389999,62.372326,8822500
11/23/2020,66.870003,67.480003,66.400002,66.779999,62.738705,5889100
11/24/2020,67.260002,68.830002,66.730003,68.43,64.288864,8312200
11/25/2020,68.330002,68.400002,67.080002,67.629997,63.537266,6789100
11/27/2020,67.709999,68.160004,67.480003,67.870003,63.762756,2803700
11/30/2020,67.809998,68.089996,67.199997,67.790001,63.687576,8242600
12/1/2020,68.389999,69.330002,67.360001,67.540001,63.452721,8233200
12/2/2020,67.550003,70.290001,67.449997,69.629997,65.416229,8138500
12/3/2020,69.709999,72.629997,69.230003,72.519997,68.131355,13270200
12/4/2020,72.720001,74.519997,72.57,74.5,69.991516,11964700
12/7/2020,74.230003,74.639999,72.43,73.629997,69.174171,6868000
12/8/2020,72.730003,73.940002,72.620003,73.860001,69.390259,6044200
12/9/2020,74.379997,74.440002,72.860001,73.529999,69.080231,6825900
12/10/2020,72.769997,73.160004,72.080002,72.209999,67.840103,6003100
12/11/2020,72,72.110001,70.650002,71.580002,67.248238,6515800
12/14/2020,72.309998,72.330002,69.68,69.720001,65.500786,7157600
12/15/2020,70.080002,70.190002,68.800003,69.889999,65.660507,7808700
12/16/2020,69.150002,69.629997,68.349998,69.32,65.125015,7380700
12/17/2020,69.449997,69.889999,68.690002,69.589996,65.378654,7497600
12/18/2020,69.739998,69.790001,68.82,69.550003,65.341095,12530500
12/21/2020,68.699997,68.959999,67.959999,68.709999,64.55191,6988400
12/22/2020,68.43,68.550003,67.059998,67.220001,63.152088,5685000
12/23/2020,67.529999,68.480003,67.489998,68.010002,63.894291,4924100
12/24/2020,68.169998,68.169998,67.489998,67.970001,63.856709,2117600
12/28/2020,68.239998,68.989998,67.720001,68.080002,63.960033,4818200
12/29/2020,68.400002,69.309998,67.720001,67.900002,63.790936,4389800
12/30/2020,68.080002,68.089996,67.43,67.75,63.650009,4967300
12/31/2020,67.699997,68.410004,67.080002,68.300003,64.16674,5386900
1/4/2021,68.68,70.290001,68.129997,69.989998,65.754448,11367200
1/5/2021,70.330002,71.019997,69.379997,70.459999,66.196014,8012200
1/6/2021,70,73.029999,69.949997,72.559998,68.168922,10142400
1/7/2021,73.050003,74.419998,72.279999,73.989998,69.51239,7962300
1/8/2021,75,76.330002,74.419998,74.860001,70.32975,11254700
1/11/2021,74.25,76.480003,74.25,76.07,71.466499,6675000
1/12/2021,76.040001,77.230003,75.540001,76.260002,71.645027,5641300
1/13/2021,75.949997,76.120003,74.519997,74.919998,70.386108,6223800
1/14/2021,75,75.68,74.339996,75.050003,70.50824,5088100
1/15/2021,75.019997,76.449997,74.849998,76.260002,71.645027,8110300
1/19/2021,77,77,75.309998,75.400002,70.837067,5919000
1/20/2021,75.419998,75.459999,74.589996,75.25,70.696144,4764400
1/21/2021,74.699997,74.860001,73.540001,74.080002,70.062477,5029500
1/22/2021,73.730003,74.300003,73.019997,74.120003,70.100311,4183600
1/25/2021,73.5,73.529999,72.160004,73.209999,69.23967,7554800
1/26/2021,73.370003,74.379997,73.279999,74.230003,70.204338,4667600
1/27/2021,73.529999,74.190002,72.190002,72.419998,68.492508,6279800
1/28/2021,72.440002,73.790001,72.220001,72.610001,68.672195,5020000
1/29/2021,72.519997,73.300003,71.040001,71.650002,67.764267,6469500
2/1/2021,72.080002,72.470001,71.339996,71.459999,67.584557,5207100
2/2/2021,71.699997,72.650002,71.199997,71.830002,67.934502,5543900
2/3/2021,71.739998,73.669998,71.339996,73.239998,69.268028,6128200
2/4/2021,73.400002,74.040001,72.790001,73,69.041046,8117500
2/5/2021,73.230003,73.360001,71.93,72.18,68.265526,6421800
2/8/2021,72.470001,72.989998,72.169998,72.980003,69.022133,5826900
2/9/2021,73.239998,74.139999,72.849998,73.489998,69.504471,8100200
2/10/2021,73.949997,74.160004,72.809998,73.830002,69.826042,4752800
2/11/2021,74,74.080002,72.919998,73.599998,69.608498,4725500
2/12/2021,73.57,74.559998,73.540001,74.209999,70.185432,5870600
2/16/2021,75.269997,75.389999,70.190002,70.529999,66.705009,18932600
2/17/2021,70.25,72.849998,70.120003,72.709999,68.766769,13280300
2/18/2021,72.650002,72.970001,71.32,71.519997,67.641304,7328800
2/19/2021,71.400002,71.419998,70.290001,70.419998,66.60096,6530800
2/22/2021,70.300003,70.639999,69.370003,70.480003,66.657722,6054900
2/23/2021,69.720001,70.800003,69.459999,69.639999,65.863266,8150600
2/24/2021,69.889999,70.540001,69.389999,70.400002,66.582054,5826100
2/25/2021,69.980003,70.650002,69.160004,69.330002,65.570084,5243400
2/26/2021,69.269997,69.330002,68.019997,68.129997,64.435143,10227500
3/1/2021,68.419998,69.57,68.260002,69.279999,65.522789,5656500
3/2/2021,69.489998,69.639999,68.870003,68.940002,65.201241,5251800
3/3/2021,68.970001,69.510002,68.279999,69.029999,65.286354,6192100
3/4/2021,68.959999,70.040001,68.419998,69.169998,65.418755,7396700
3/5/2021,69.400002,70.949997,69.160004,70.629997,66.799583,8295600
3/8/2021,71.290001,72.540001,70.779999,71.730003,67.839928,9007400
3/9/2021,72.349998,73.050003,71.18,71.230003,67.367035,8697300
3/10/2021,71.709999,73.089996,71.129997,72.699997,68.757317,7402200
3/11/2021,72.949997,73.43,72.32,72.349998,68.426292,5536100
3/12/2021,72.690002,74.050003,72.5,73.919998,69.911156,6286700
3/15/2021,73.889999,75.209999,73.580002,74.970001,70.904213,7139500
3/16/2021,75,75.25,74.150002,75.07,70.998787,5756300
3/17/2021,73.739998,74.389999,72.879997,74.010002,69.996277,7926700
3/18/2021,74.010002,75.290001,73.809998,74.480003,70.440788,6860600
3/19/2021,74.5,74.650002,73.169998,73.18,69.211281,10427000
3/22/2021,72.919998,73.57,72.349998,73.470001,69.48555,6819600
3/23/2021,73.110001,73.440002,71.800003,71.900002,68.000694,7192300
3/24/2021,72.120003,74.300003,71.699997,73.209999,69.23967,7555500
3/25/2021,73.25,74.25,72.290001,74.07,70.053017,5506800
3/26/2021,74.360001,76,74.120003,75.959999,71.840523,9051200
3/29/2021,75.699997,76.870003,75.510002,76.300003,72.162086,6135800
3/30/2021,76.169998,76.809998,75.730003,76.080002,71.95401,5733000
3/31/2021,75.959999,76.169998,75.199997,75.230003,71.150101,6320500
4/1/2021,75.230003,75.300003,73.910004,74.300003,70.270554,6965300
4/5/2021,74.169998,75.400002,74.129997,75.040001,70.970413,6063800
4/6/2021,75.18,75.18,74.379997,74.620003,70.573189,6746500
4/7/2021,74.870003,74.919998,74.139999,74.489998,70.450241,5137400
4/8/2021,74.300003,74.360001,73.610001,73.790001,69.7882,5180100
4/9/2021,74,74.199997,73.589996,74.07,70.053017,4662700
4/12/2021,74.330002,74.93,74.25,74.459999,70.42186,4233400
4/13/2021,74.059998,74.349998,73.300003,74.019997,70.005714,3934100
4/14/2021,74,75.18,73.980003,75.080002,71.00824,3968700
4/15/2021,75.260002,76,74.639999,75.779999,71.67028,5037700
4/16/2021,76.150002,76.199997,75.559998,75.879997,71.764847,8513900
4/19/2021,76.18,76.720001,75.410004,75.75,71.641907,6666900
4/20/2021,75.730003,76.199997,75.339996,75.910004,71.793236,7660800
4/21/2021,76.220001,77.440002,76.150002,76.699997,72.54039,6222800
4/22/2021,76.309998,76.440002,75.239998,76.18,72.521347,5641900
4/23/2021,75.93,76.419998,75.269997,76.050003,72.397591,4196800
4/26/2021,76.199997,76.300003,75.599998,75.75,72.111984,5617600
4/27/2021,75.480003,75.699997,74.970001,75.110001,71.502731,3766500
4/28/2021,75.410004,75.93,75.220001,75.400002,71.778809,3581200
4/29/2021,75.790001,76.489998,75.669998,76.370003,72.702232,5086300
4/30/2021,76.440002,77.129997,76.230003,76.400002,72.730789,6153400
5/3/2021,77,78.220001,76.699997,77.690002,73.958832,9558600
5/4/2021,79,81.349998,78.75,81.120003,77.224098,19634100
5/5/2021,81.5,83.300003,80.419998,83.040001,79.051888,15365700
5/6/2021,82.639999,83.75,81.760002,83.699997,79.680183,9412600
5/7/2021,83.919998,85.349998,83.709999,85.110001,81.022469,8206300
5/10/2021,85.610001,87.18,85.43,85.849998,81.726913,7926700
5/11/2021,85.529999,86.010002,84.050003,84.370003,80.318008,7935100
5/12/2021,84.610001,85.330002,83.239998,83.379997,79.375549,6437300
5/13/2021,83.610001,84.790001,83.120003,84.269997,80.222809,4612100
5/14/2021,84.629997,84.739998,84.010002,84.330002,80.279938,5738800
5/17/2021,84.110001,85.199997,84.110001,84.559998,80.498878,4472900
5/18/2021,86.470001,88.650002,85.970001,88.610001,84.354378,17674500
5/19/2021,88.5,90.089996,87.669998,89.209999,84.925568,20077300
5/20/2021,89.220001,89.800003,88.360001,89.07,84.792282,9058700
5/21/2021,89.290001,90.199997,89.110001,89.809998,85.496758,8361500
5/24/2021,90.059998,90.610001,89.639999,89.709999,85.401558,5639700
5/25/2021,89.709999,89.82,88.620003,88.699997,84.440056,5894700
5/26/2021,88.650002,88.900002,85.269997,87.32,83.12632,14402300
5/27/2021,87.779999,88.080002,86.120003,86.419998,82.269554,8985300
5/28/2021,86.68,87.300003,86.379997,86.440002,82.288597,6810000
6/1/2021,86.5,86.57,85.269997,85.870003,81.745979,6109800
6/2/2021,86.32,86.480003,85.709999,85.989998,81.860214,4105000
6/3/2021,85.989998,87.300003,85.660004,87.059998,82.87883,4679900
6/4/2021,87.059998,87.110001,86.199997,86.470001,82.317169,4606700
6/7/2021,86.650002,87.129997,86.190002,86.330002,82.183884,3952400
6/8/2021,86.059998,86.120003,85.129997,85.809998,81.688843,4270300
6/9/2021,85.769997,86.25,84.830002,84.949997,80.870148,5782500
6/10/2021,85.510002,86.059998,85.290001,85.5,81.393738,4690400
6/11/2021,85.849998,86.129997,85.239998,85.470001,81.365181,2697900
6/14/2021,85.169998,85.190002,83.559998,84.620003,80.556015,5089600
6/15/2021,85.160004,86.110001,84.480003,85.400002,81.298546,5473300
6/16/2021,85.5,86.139999,84.660004,84.739998,80.670235,5721300
